n,mean,low,high,function
1000,0.00017237500014744,0.00016282250135191134,0.00022294749896900607,crm7
1001,0.0003523759999734466,0.0003374375011844677,0.00039867999903435685,crm7
1002,0.0003651510000781855,0.00035294249901198784,0.0004122450020076939,crm7
1003,0.00036104799994063797,0.00034934250070364217,0.0003889949999575037,crm7
1004,0.0003711239997210214,0.00035932750051870244,0.0004076424988852521,crm7
1005,0.000390481000104046,0.0003804900014074519,0.0004085025007043441,crm7
1006,0.00036317500002041925,0.0003513225014103227,0.0003907449996404464,crm7
1007,0.00035162999967724317,0.00034044250032820854,0.00037544749893640976,crm7
1008,0.0003704820001439657,0.00035663749995364926,0.000405569999020372,crm7
1009,0.0003731650001645903,0.0003622475007432513,0.0003989924991401493,crm7
1010,0.0003646099997058627,0.00035210750029364136,0.00040776749719952923,crm7
1011,0.00032141499999852383,0.00029284750171427727,0.00035787249980785403,crm7
1012,0.00036868800012598515,0.0003541324990692374,0.00041787499985730377,crm7
1013,0.0003397470000345493,0.0003287999988060619,0.0003570800011402752,crm7
1014,0.00038542000016605015,0.0003747424995708571,0.00041498750006212497,crm7
1015,0.00034612300034496,0.0003365699982168735,0.00035867500209860734,crm7
1016,0.0003976820001480519,0.0003838999999970838,0.0004487725002036313,crm7
1017,0.0003807569996570237,0.000367437500244705,0.0004334024994932405,crm7
1018,0.0003347559999747318,0.00032579000153418745,0.0003450025000347523,crm7
1019,0.00037233800005196825,0.00036164249804642167,0.00040036499894995347,crm7
1020,0.0003867680001349072,0.0003719274982358911,0.000425787499625585,crm7
1021,0.00038296000016998735,0.00037124750015209433,0.0003978074993028712,crm7
1022,0.00039085199969122184,0.00038149000001794773,0.0004158249991633056,crm7
1023,0.0003645000000324217,0.0003542324998306867,0.00038016750067981775,crm7
1024,0.0003857649999554269,0.0003665225007353001,0.0004523750001681036,crm7
1025,0.00037609999995765977,0.0003613349997067417,0.0004254299995409383,crm7
1026,0.00035902999985410134,0.00034718999904725933,0.00039159499947345446,crm7
1027,0.0003921749999790336,0.00036841999926764404,0.0004708550001851105,crm7
1028,0.0003551949998654891,0.00034609499971338664,0.00037584249903375164,crm7
1029,0.00038103100006992463,0.0003670949995466799,0.00041355500106874386,crm7
1030,0.0003856469999664114,0.000372685000365891,0.0004047200001878082,crm7
1031,0.0003746949997730553,0.0003626549988439365,0.00039325249799730943,crm7
1032,0.00037650000016583365,0.00036439499890548175,0.000399349999406695,crm7
1033,0.0003860930001246743,0.000365197498103953,0.0004226950004522222,crm7
1034,0.000404514000256313,0.00038958499981163187,0.00044729749852194794,crm7
1035,0.00037034599990874993,0.0003583599986995978,0.0004098600008546782,crm7
1036,0.0004007410001941025,0.00038778999896749156,0.00043256750122964147,crm7
1037,0.0003790220002338174,0.0003650899988315359,0.00040653000041857007,crm7
1038,0.0004016409998803283,0.00038793750009062937,0.0004303649996472813,crm7
1039,0.00036328000012872505,0.0003494325015708455,0.00038752500022383175,crm7
1040,0.00037018099992565113,0.0003530424999553361,0.0004282449992388135,crm7
1041,0.0003652529999817489,0.0003550325005562627,0.0003941625010156712,crm7
1042,0.0003763899998739362,0.0003644474993052427,0.00039723000236335787,crm7
1043,0.00037821899994014527,0.00036613749953176013,0.0003993575005551975,crm7
1044,0.00037371099984738975,0.000363035000009404,0.00038689750081175587,crm7
1045,0.00036867699993308633,0.0003538849990945891,0.00039591749855389925,crm7
1046,0.00042442699985258516,0.00035034249931413796,0.0005710724982236569,crm7
1047,0.0003731190001781215,0.0003617275006035925,0.0003974625016780919,crm7
1048,0.00017099100004998037,0.00016543250112590612,0.00017957499894691862,crm7
1049,0.00038717299998097587,0.00036585999951057604,0.0005668725001669371,crm7
1050,0.00042791199994098863,0.00036080000063520856,0.0005776149990197154,crm7
1051,0.0003667429997221916,0.00035374750150367617,0.0004205550017104537,crm7
1052,0.00040123699985997516,0.0003607075002946658,0.0005815649996293358,crm7
1053,0.0003979119999348768,0.00038014749879948794,0.00046202500097933805,crm7
1054,0.0003806310002255486,0.0003649424994364381,0.00042451499984963426,crm7
1055,0.00037827299998753004,0.00036663500004578963,0.00041134500124826427,crm7
1056,0.0003972139998586499,0.0003864474994770717,0.00041572749996703344,crm7
1057,0.00037387600001238753,0.0003639475010459137,0.0003935899985663127,crm7
1058,0.0003492949997598771,0.00033739499895091285,0.0003811274985309862,crm7
1059,0.00038744699973904063,0.0003752850000637409,0.000401252499432303,crm7
1060,0.0003718559996559634,0.00036108000103922676,0.0003994574984062637,crm7
1061,0.00038711199998942903,0.0003753374985535629,0.0004045675009365368,crm7
1062,0.0003884629997628508,0.0003754825019314012,0.0004219450000164214,crm7
1063,0.00039398599994456163,0.0003825949992460664,0.0004134000002522952,crm7
1064,0.00038629100010439287,0.00037278999925547394,0.00041421500072829053,crm7
1065,0.00032906499996897764,0.0003182950007612817,0.00035821499996018224,crm7
1066,0.00037190399983956014,0.0003600450007979816,0.00040618250141051244,crm7
1067,0.00032781799982330997,0.00031773249838806805,0.00034174749889643853,crm7
1068,0.00035989899981359486,0.00034922249997180186,0.00040145249831766703,crm7
1069,0.0003921269999045762,0.00037913249852863375,0.0004165899993495258,crm7
1070,0.00039618100017833056,0.00038260750143308546,0.0004185274997325904,crm7
1071,0.0003915740002048551,0.0003765474987631023,0.000442199999361037,crm7
1072,0.00038388700009818423,0.00037234749952403946,0.0004324374982388689,crm7
1073,0.000379162999925029,0.00036728999912156725,0.00040890999862313037,crm7
1074,0.0003966180000497843,0.0003829375001259905,0.0004382100007205736,crm7
1075,0.0005092520000471268,0.0003938949979783501,0.0006399499976396327,crm7
1076,0.00036877499991533113,0.000356079999346548,0.00040837499909684977,crm7
1077,0.00040757199993095126,0.00039399499873979946,0.0004445599995051452,crm7
1078,0.0003757810000752215,0.0003619425003307697,0.0004136424984608311,crm7
1079,0.000418080000054033,0.00039344250180874953,0.0005370724990825691,crm7
1080,0.0003962580003280891,0.0003823175028628611,0.0004427549989486576,crm7
1081,0.00037548400010564367,0.0003610324989494984,0.0004201525007374584,crm7
1082,0.0001649840002937708,0.00016124750009112178,0.00018722999993769901,crm7
1083,0.0003595909999421565,0.0003490475003673055,0.0003784674996495596,crm7
1084,0.00038115899991680635,0.00036899750157317614,0.00040076249842968537,crm7
1085,0.0003995030000078259,0.00038287999968815716,0.00044125250142315023,crm7
1086,0.00037015799982327737,0.0003565124991837365,0.00041322749993923916,crm7
1087,0.00041068300011829704,0.00039842249989305854,0.00043704500048988824,crm7
1088,0.0004312770000615274,0.0003884849987116467,0.0006147649987724434,crm7
1089,0.000398923999928229,0.00036278000134188916,0.000558627499412978,crm7
1090,0.0004950149999785935,0.0004008424982202996,0.0006167775013636856,crm7
1091,0.0005493749997913255,0.0003985950010246597,0.0006729799984896089,crm7
1092,0.0005151520002254984,0.0003853850005725689,0.0007009599999946657,crm7
1093,0.0003790330000992981,0.0003670475009130314,0.00041091499833783023,crm7
1094,0.00042478600018512223,0.00040969500014398363,0.0004580450022331206,crm7
1095,0.00041530899987265004,0.00039879499890957957,0.0004381900017506268,crm7
1096,0.00041706700012582586,0.00037840250042791017,0.0005955949997769493,crm7
1097,0.00018386199997621588,0.0001773800011505955,0.000199467500897299,crm7
1098,0.00041772299984586423,0.00040534250147175046,0.00043705749831133287,crm7
1099,0.00044282800015935206,0.00036447999973461266,0.0005878750011106604,crm7
1100,0.00043701300011889544,0.0004058475016790908,0.0006676425000478048,crm7
1101,0.0004224129997601267,0.00040278499845953776,0.0005276850001791887,crm7
1102,0.0004213629999139812,0.0004082150003341667,0.00046181249845176346,crm7
1103,0.00018614299995533656,0.00018039500037048128,0.00020724750138469966,crm7
1104,0.0004140830000687856,0.00038533750021088056,0.0005457349991047521,crm7
1105,0.0003700540000863839,0.0003580950001378369,0.0003947750000406812,crm7
1106,0.00038079799967817964,0.0003703475005750079,0.00040949499843918587,crm7
1107,0.0004184470000109286,0.00039685999909124805,0.0005295325024235354,crm7
1108,0.00037091599995619617,0.00035342749924893724,0.0004691924983490025,crm7
1109,0.0004080240003168001,0.000393927500317659,0.0004563274997053666,crm7
1110,0.0004146529996796744,0.0003966224990108458,0.0005239425005129302,crm7
1111,0.0003939300001366064,0.0003820225006165856,0.000422879998495773,crm7
1112,0.0004033739999795216,0.0003820000000814616,0.0005681775004632071,crm7
1113,0.00039301299992075653,0.00038188250164239435,0.00040974000112328204,crm7
1114,0.0004002010003023315,0.00038859500127728095,0.0004326675008087476,crm7
1115,0.0004175680000116699,0.0003533175003212818,0.0005748900002799928,crm7
1116,0.00038479800012282796,0.00037343250069170607,0.00040616999922349345,crm7
1117,0.0004063519999908749,0.0003926949997548945,0.00044176749997859577,crm7
1118,0.00040201599993451966,0.0003896699987308239,0.00043421249765742667,crm7
1119,0.00038528700017195663,0.0003735999998752959,0.0004215250011839086,crm7
1120,0.000426871000090614,0.00041530750131641976,0.00045271000126376746,crm7
1121,0.0004186549998121336,0.00040768999942883963,0.00043764999973063825,crm7
1122,0.00042273299983207834,0.000411555000118824,0.00045401000079436904,crm7
1123,0.0004870339999251883,0.0004176799991000735,0.0006727925025188596,crm7
1124,0.0004080619999876944,0.0003957899997658387,0.0004560425007184675,crm7
1125,0.00038504599997395416,0.000373547499475535,0.00040962749917525785,crm7
1126,0.00041549399997165893,0.0003988899998148554,0.0004652174987313627,crm7
1127,0.0003800279999995837,0.0003692425013468892,0.00039913500086186094,crm7
1128,0.0003876909997779876,0.0003726950021700759,0.0004220949983391619,crm7
1129,0.000420569999878353,0.0003956375005145674,0.0005135175012583202,crm7
1130,0.00039765800003806363,0.00037648999832526895,0.0005445825012429841,crm7
1131,0.00040353500025958056,0.0003898475018104364,0.00043331250117262243,crm7
1132,0.0003712909998284886,0.0003589000007195864,0.00040929000124378934,crm7
1133,0.00040459099982399495,0.00039156500051831247,0.0004307725006583495,crm7
1134,0.0003778029999739374,0.00036387500240380176,0.00041143749840557567,crm7
1135,0.00037817100012034645,0.00036479249693002205,0.0004171474999566271,crm7
1136,0.0004266969999298453,0.00041143750249830193,0.00046363999972527377,crm7
1137,0.0004026940000039758,0.00038302250095512136,0.0005744674978814145,crm7
1138,0.00040247300014016217,0.00038534250024895304,0.0004290699992452572,crm7
1139,0.0003972289999364875,0.00038609500043094156,0.00042206749958495493,crm7
1140,0.00042191999997157834,0.0004084924986273109,0.00045099749950168184,crm7
1141,0.00041778200000408105,0.0004021749993626145,0.00045720000098299347,crm7
1142,0.0004206109998631291,0.00040614500067022165,0.0004463950004719663,crm7
1143,0.0004296809999868856,0.00041729499980647233,0.0004605400001310043,crm7
1144,0.0004075799997735885,0.00039430000106221996,0.0004489099997954326,crm7
1145,0.00037941099988529457,0.00036873749922960997,0.0003963499998462794,crm7
1146,0.0004265620002115611,0.0004148474991779949,0.00045828749825886904,crm7
1147,0.00040383499981544446,0.0003772999989450909,0.000647617499816988,crm7
1148,0.00043695800017303556,0.0004226850008308247,0.00047560249795424163,crm7
1149,0.0004216660000020056,0.00040503750105926886,0.0004775524998876788,crm7
1150,0.0004062680001516128,0.0003941750002923072,0.0004483499995330928,crm7
1151,0.00039958000004844505,0.0003851799990115978,0.00042996000111088505,crm7
1152,0.00040534499985369623,0.00039494750044468676,0.0004322224982388434,crm7
1153,0.0004503750001458684,0.00041842249938781604,0.000572042499698,crm7
1154,0.0003983170000719838,0.0003859649998048553,0.0004362649999166023,crm7
1155,0.0004189179998866166,0.00040749499967205336,0.0004452249993846635,crm7
1156,0.00042570399986288974,0.00041279499828306143,0.0004520924983808071,crm7
1157,0.0004265040003156173,0.0004131425009290979,0.000451807499393908,crm7
1158,0.0004176239999287645,0.0004059475024405401,0.0004693499998211335,crm7
1159,0.0004035970000404632,0.00039454250118069466,0.0004359624985227125,crm7
1160,0.00041232200012018437,0.00039924250058902543,0.00044351249980536514,crm7
1161,0.0004170139998677769,0.0004031699998449767,0.0004511074979745898,crm7
1162,0.00040609799994854255,0.00039452749933843734,0.00043244999969829214,crm7
1163,0.00043688700010534375,0.0004251324993674643,0.00045468249963960257,crm7
1164,0.00019028399998205714,0.000181000001157372,0.00021736249918831153,crm7
1165,0.00043000499998015586,0.0004180950003501493,0.0004531325008429121,crm7
1166,0.0004233889998795348,0.0004110474995286495,0.00045333749903875276,crm7
1167,0.0004104790000565117,0.0003947224990952236,0.00046442499942713736,crm7
1168,0.00039743799999996553,0.0003800999984377995,0.0004693074993156186,crm7
1169,0.00043714799994631903,0.0004248125009326031,0.0004572775012093188,crm7
1170,0.00046459699977276616,0.00043281249982101143,0.0006843224999101948,crm7
1171,0.0006465779999780352,0.00044968000092922007,0.0007429425005284428,crm7
1172,0.0004445850000047358,0.00042908500054181784,0.00047164750021693174,crm7
1173,0.0004192739999780315,0.00040584749995105086,0.0004611300014403241,crm7
1174,0.00045262000003276626,0.0004359424980066251,0.0005032174996813409,crm7
1175,0.0004555270000128075,0.00044117999977970617,0.00048486750119991484,crm7
1176,0.0004876840001816163,0.00046624249953310933,0.0005519200000890121,crm7
1177,0.00042353800006821984,0.0004084225015503762,0.0004639049997422261,crm7
1178,0.000454560000107449,0.00044077000047764163,0.0004998549978154187,crm7
1179,0.00019463999993604375,0.00018779500023811125,0.00020392999904288444,crm7
1180,0.00042202700024063233,0.0004095900029824406,0.00044080999896323187,crm7
1181,0.0004357840000739088,0.00042211750032947746,0.00046178750017133996,crm7
1182,0.00040070699989883,0.00038749500017729586,0.0004212149991872137,crm7
1183,0.00044054900001356146,0.00042349500145064665,0.0004963000004863714,crm7
1184,0.00042297299998608653,0.0004077024997059198,0.0004593299995576672,crm7
1185,0.00045583500002976507,0.0004422949990839697,0.0004918925012134421,crm7
1186,0.00041554099992936245,0.00040027000131885875,0.00045120499880795244,crm7
1187,0.0004390589998365613,0.0004265425010999025,0.0004679099982240585,crm7
1188,0.00042837500011955854,0.00041528500096319474,0.00045778750072713583,crm7
1189,0.0004793669999708072,0.0004569124997033214,0.0005461549993015064,crm7
1190,0.00043035999995481687,0.00039943750034581176,0.0005626224979096146,crm7
1191,0.000409278000042832,0.0004042950007715262,0.00042851249763771183,crm7
1192,0.00042694800009485334,0.0003899000003002584,0.0004649849984161847,crm7
1193,0.0004707989998860285,0.0004027950002637226,0.0006417674992917454,crm7
1194,0.00042209800023556453,0.0004061949989591085,0.0004993050012672028,crm7
1195,0.00045066899987432406,0.0004344749996562314,0.0004783649981618508,crm7
1196,0.0004393099999651895,0.00042658999782361204,0.0004781250006089976,crm7
1197,0.0004431570000451757,0.000428147500497289,0.00047242750169971257,crm7
1198,0.00042651100011426024,0.0004138324989071407,0.00045248750038808785,crm7
1199,0.00044444000002840766,0.00040693249920877863,0.0006331200015665672,crm7
1200,0.0004283529999156599,0.0004160799997407594,0.0004512049995355481,crm7
1201,0.00047467700012930435,0.00045652250037164777,0.0005152824983269965,crm7
1202,0.00043530899994948414,0.0004022800001621363,0.0004926875011733499,crm7
1203,0.00044985400007135467,0.00043789499832200816,0.0004850024989536903,crm7
1204,0.0004808759999650647,0.0004327799995735404,0.000675087501076632,crm7
1205,0.0004824499999449472,0.0004276175004633842,0.000649534999320167,crm7
1206,0.00048155100008443694,0.0004321799986428232,0.0006652550002399948,crm7
1207,0.0004646580000553513,0.0004277900004126423,0.000555707498187985,crm7
1208,0.000492639000149211,0.0004313199997341144,0.0006477299998550734,crm7
1209,0.0004476579999754904,0.00043481749880811547,0.0004714049986432654,crm7
1210,0.0004397409999728552,0.0004154999987804331,0.0006371524988935558,crm7
1211,0.0004792089999318705,0.0004589799989844323,0.0005494624978382488,crm7
1212,0.0004413880001447978,0.00042719500052044166,0.00048108250039149405,crm7
1213,0.00044995700009167197,0.0004344849997323763,0.00048354250247939484,crm7
1214,0.00058721700017486,0.0004676850015130185,0.0008264175001386314,crm7
1215,0.0004754460003459826,0.0004567424999549985,0.000530219998108805,crm7
1216,0.0004428090000874363,0.00042810000013560057,0.000471662499148806,crm7
1217,0.0004501360000358545,0.00043463249912747417,0.0004888049994406172,crm7
1218,0.0004362910001873388,0.00038729999942006544,0.0006086475002121005,crm7
1219,0.0004332270000304561,0.0004186599994682183,0.0004561775001093337,crm7
1220,0.00041649500013591023,0.00040049499921224196,0.0004534874985438364,crm7
1221,0.00042157100022450323,0.00040318500150533505,0.0005101424990243679,crm7
1222,0.00042326500006311106,0.0004064774997459608,0.0004579675010973005,crm7
1223,0.0004465590000836528,0.0004313849996833597,0.0004865775006692274,crm7
1224,0.0004365710000274703,0.00042124749888898804,0.00046648249926875,crm7
1225,0.0004297409999708179,0.00041679500136524437,0.000453642499360285,crm7
1226,0.0004450680000081775,0.0004315475009207148,0.0004580199985866784,crm7
1227,0.00045793300003424517,0.00043340000047464855,0.0006415100006961439,crm7
1228,0.0004970640004103189,0.00042803249962162224,0.0006871600004160428,crm7
1229,0.00047082699966267684,0.000457527500566357,0.0004991875001906009,crm7
1230,0.000432667000204674,0.00042099500060430726,0.0004538349985523382,crm7
1231,0.00045165299969085026,0.0004377075008960673,0.0004797024981598951,crm7
1232,0.00046242199990956576,0.000449860000571789,0.000495124998178653,crm7
1233,0.0004376980001325137,0.0004202549989713589,0.00046640249893243886,crm7
1234,0.00043038700005126884,0.0004167349978160928,0.00044928250044904414,crm7
1235,0.0005335279999781051,0.0004615899987584271,0.0007527325004048179,crm7
1236,0.00046620400029496523,0.00044846999899164077,0.0005258600013803515,crm7
1237,0.00044272599996475037,0.0004301324993321032,0.000459412499822065,crm7
1238,0.0004541289997723652,0.00043819999873448976,0.0005381749998377919,crm7
1239,0.0004345849998571794,0.00041262750082751156,0.0005113024996717283,crm7
1240,0.00043909899981372293,0.00042714750015875324,0.000473202501234482,crm7
1241,0.00043700100024580025,0.0004221950007377018,0.0004700750003394202,crm7
1242,0.0004865289998269873,0.0004625874994417245,0.0005756525012657221,crm7
1243,0.0004268769999907818,0.0004104025003471179,0.0005014625005060224,crm7
1244,0.00043795299989142223,0.00042532749930614957,0.0004667924985369608,crm7
1245,0.0004741610000564833,0.00046163749912011556,0.00050629250044949,crm7
1246,0.0004992809999384918,0.00048433749907417223,0.0005414700001892924,crm7
1247,0.00046892799964552977,0.0004563474969472736,0.0005014900001697241,crm7
1248,0.00047576800006936536,0.0004451849992619828,0.0006636525002249982,crm7
1249,0.0004846969999925932,0.0004726899996057909,0.0005153924998921866,crm7
1250,0.00039862099998572376,0.00038474749917440933,0.0004447324999091506,crm7
1251,0.0004673060001005069,0.0004532275005658448,0.0005097699996440496,crm7
1252,0.00047474100028921384,0.0004627849988537491,0.0005012924990296596,crm7
1253,0.0004741149999972549,0.000461270000141667,0.0005031424982007592,crm7
1254,0.00046472300000459653,0.0004487500013055978,0.0004984374997548001,crm7
1255,0.00042989300010958686,0.00041573250073270176,0.0004912175011668296,crm7
1256,0.00047689999995782274,0.0004606425005476922,0.0005046074990787018,crm7
1257,0.0004515350001020124,0.00043667999825629526,0.0005065174993433174,crm7
1258,0.00044856100023025645,0.00043016999788960677,0.0005213375012317553,crm7
1259,0.0004242019999946933,0.00041033749776033803,0.0004506799986302212,crm7
1260,0.00046208499999920603,0.00044681249919449324,0.000499897501322266,crm7
1261,0.0004845340002793819,0.0004690425009357569,0.000519929997881263,crm7
1262,0.00045163300001149764,0.0004373999999188527,0.00048750249980002977,crm7
1263,0.00044267000004765577,0.00042838500057769125,0.00046739250065002124,crm7
1264,0.00045006399970588974,0.0004276224985915178,0.0005311274992891412,crm7
1265,0.0004677889999220497,0.00045457000005626473,0.0004855875014072807,crm7
1266,0.000443457999790553,0.00043114999825775155,0.00046896500107322924,crm7
1267,0.0004659069998524501,0.00042999499828511034,0.0006612675012547698,crm7
1268,0.0004544510000414448,0.00043961750070593554,0.0004946399993968949,crm7
1269,0.0005709820002084598,0.00044804750286857596,0.0007410500001242325,crm7
1270,0.00047811500004172556,0.00044461750067057435,0.0006744700001036108,crm7
1271,0.0005285889999504434,0.0005105474985612091,0.000559764999525214,crm7
1272,0.00046785400008957366,0.0004524900003161747,0.0005197149986088333,crm7
1273,0.0004775340000560391,0.0004649474988582369,0.0005031824978686927,crm7
1274,0.00048816799993801397,0.0004732475002128922,0.0005198950011617852,crm7
1275,0.0004492189998200047,0.0004345675009062688,0.00047592749924660886,crm7
1276,0.00047933699985151177,0.00046747999995204735,0.0005029924984228273,crm7
1277,0.00020487000001594423,0.0001979474994186603,0.00021660750098817513,crm7
1278,0.0005230579998533358,0.0004524325000602403,0.0007244024985084252,crm7
1279,0.000469412000165903,0.00045374750070550365,0.0005116224981975392,crm7
1280,0.00021395199990365655,0.0002060849995359604,0.00024260749796667364,crm7
1281,0.0004321020001225406,0.00042060749974552896,0.0004694100016422451,crm7
1282,0.0005043870000736206,0.00048635500024829526,0.0005584350013123182,crm7
1283,0.0004614650001531118,0.000448985001003166,0.0004888374981419474,crm7
1284,0.00048065000024507756,0.0004598750002514862,0.0005764025012467755,crm7
1285,0.0004532699999253964,0.0004416800001308729,0.0004745074993479647,crm7
1286,0.00048565099987172287,0.00046383750132008574,0.0006085449996135136,crm7
1287,0.00048194100003456697,0.00046813249955448557,0.0005054575008216489,crm7
1288,0.00045877900010964366,0.0004450475018529687,0.00047704000135126987,crm7
1289,0.000507698000074015,0.0004838949993427377,0.0006806524989769968,crm7
1290,0.00046946700000262355,0.00045727999868177,0.0005163475001609181,crm7
1291,0.000465014000001247,0.0004494024989980972,0.0005125375001625796,crm7
1292,0.000495383000052243,0.0004822224996132718,0.0005269150007734423,crm7
1293,0.0005354999996416154,0.0005187075009416731,0.0005532875000426429,crm7
1294,0.0005396899999323069,0.0004888850011411705,0.0007686500026466092,crm7
1295,0.0004885820002891706,0.0004119325009014574,0.0006577950004611921,crm7
1296,0.0004195289998824592,0.0004039424999973562,0.000456585000938503,crm7
1297,0.000432680000194523,0.0004184650016213709,0.00047768749973329237,crm7
1298,0.0005816600001708139,0.0004912075008178362,0.0007900974986114306,crm7
1299,0.000582548000056704,0.0004889950000688259,0.0007905649984422778,crm7
1300,0.000480339000132517,0.00046779000040260145,0.0005049099991083494,crm7
1301,0.0004804589999548625,0.00046953249930083987,0.0005266975011181784,crm7
1302,0.00046275000011519296,0.000447789999179804,0.0005158849991858004,crm7
1303,0.00047613600007025527,0.00046388499804379536,0.0004985599994142829,crm7
1304,0.0004491450001296471,0.00043482250057422787,0.0004989124986423121,crm7
1305,0.00046828400016238445,0.00045733250099146974,0.0005107750000206578,crm7
1306,0.0004930480003167758,0.0004720300004919409,0.0005589400007011134,crm7
1307,0.0004616570000507636,0.00044644000017797226,0.0004922474996419623,crm7
1308,0.0004897100000380305,0.0004650949999813747,0.0006041875000846631,crm7
1309,0.00044858599991130175,0.0004204425000352785,0.0005487399987941895,crm7
1310,0.0006341400001474539,0.0004849674990509811,0.0007508575002248107,crm7
1311,0.000551849999865226,0.0004869774998041976,0.0007048575002045254,crm7
1312,0.0005337080000026618,0.00047339499769805116,0.0007442074994287395,crm7
1313,0.0004596639998271712,0.0004454000008990988,0.0004943275021105363,crm7
1314,0.0005053470000711968,0.0004903849997390352,0.0005364349993215,crm7
1315,0.0005389369998738403,0.0004973075017005613,0.0007617075000780457,crm7
1316,0.00046890000019629953,0.00044292250040598444,0.0005927524987782817,crm7
1317,0.00043927300012001067,0.00042753249963425335,0.0004619474998435179,crm7
1318,0.0005389799999829847,0.0004396899993480474,0.0008355525015758753,crm7
1319,0.0005119500000364496,0.0004976800008989813,0.0005514250006854126,crm7
1320,0.0005059979997531627,0.00048741249911472546,0.0005426825001450195,crm7
1321,0.00047826199981500396,0.00045559499849332494,0.000547422498675587,crm7
1322,0.0004893680000168388,0.0004391599991322437,0.0006783274996450927,crm7
1323,0.000477732999897853,0.00046044749906286596,0.0005276500010950257,crm7
1324,0.00047334200000477723,0.00045714749940088954,0.0004978950014447037,crm7
1325,0.0005459670001800987,0.0005278000006910589,0.0005924050005887691,crm7
1326,0.0005032180001580855,0.0004789275017174077,0.0005842349988597561,crm7
1327,0.0005052570001498679,0.0004893424990768836,0.0005388424989178019,crm7
1328,0.0005071370000223396,0.0004902174986455065,0.0005431699983091676,crm7
1329,0.0004780860001483234,0.0004580650012030674,0.000588752501153066,crm7
1330,0.00048416500008897857,0.0004712999997536826,0.0005092574994705501,crm7
1331,0.0004689559998587356,0.00045724250203420523,0.0004939274983371432,crm7
1332,0.0004804379998677177,0.00046569499900215303,0.0005186250000406288,crm7
1333,0.000523121000296669,0.0005089699995551201,0.0005490950003149918,crm7
1334,0.0004528420000860933,0.0004410999989886477,0.00048219499949482265,crm7
1335,0.0005083529999683378,0.0004926999989947945,0.0005347400005121017,crm7
1336,0.0004573499998514308,0.0004449374992873345,0.0004848024988859833,crm7
1337,0.0004622919999383157,0.00044183750114825673,0.0005183574989132464,crm7
1338,0.0005027970001174253,0.00048462749955433535,0.0005508800015377346,crm7
1339,0.000501787999892258,0.00048820749980222895,0.0005288074999953095,crm7
1340,0.00046851999970385803,0.00045472249930753603,0.0004924100004245702,crm7
1341,0.0005124249999062158,0.0004939750017911137,0.0005529249991923279,crm7
1342,0.000489740999910282,0.00047594749894415146,0.000527222498658375,crm7
1343,0.0004324119999000686,0.00041727500156412133,0.0004580550003993267,crm7
1344,0.00048659100026270607,0.0004686474996560719,0.0005736525010433979,crm7
1345,0.00047547300011501647,0.0004619475014806085,0.0004992325001694552,crm7
1346,0.0004987859998072963,0.00047734750041854567,0.0005489199976182134,crm7
1347,0.0005505030000495025,0.0005142000009072945,0.0006086350012083131,crm7
1348,0.0007302260000142268,0.0005135324996444978,0.0007904099997176671,crm7
1349,0.0007489720001831302,0.0005027324991715432,0.0008237775005909498,crm7
1350,0.0004928569999901811,0.00047843249967627344,0.000513904999661463,crm7
1351,0.0005265039999358123,0.0005100275020595291,0.0005693000016435689,crm7
1352,0.0004752419998840196,0.0004626699979780824,0.0005056874997535488,crm7
1353,0.0004692320001049666,0.00043621250042633617,0.0005031925024013615,crm7
1354,0.0004749289999017492,0.000449060000028112,0.000507517498681409,crm7
1355,0.000489730999834137,0.0004435124995325168,0.0005412199991042144,crm7
1356,0.0005210739999529323,0.00047638999940318176,0.0005838524986756965,crm7
1357,0.0004963159999169875,0.000479279998853599,0.0005393649982579516,crm7
1358,0.0004988480002066354,0.0004826425007195212,0.0005347725019419157,crm7
1359,0.000517391999856045,0.0005004224980439176,0.000565772497884609,crm7
1360,0.0005171289999634609,0.0004968474997440353,0.0006551750016114966,crm7
1361,0.0005014520001714118,0.0004757474991492927,0.0007348350013671731,crm7
1362,0.0005426849999639671,0.0004851700002291182,0.0007815724986357963,crm7
1363,0.0004944040002374095,0.00047979750124795825,0.0005384150017562206,crm7
1364,0.0005487670000729849,0.0005157500021596206,0.000678940001034789,crm7
1365,0.0005687180000313674,0.0004899549985566409,0.0007087200012392714,crm7
1366,0.0005797030001485837,0.0005191899997953441,0.0006741150015841413,crm7
1367,0.00046638899999379646,0.0004371850003735744,0.0005166150013792502,crm7
1368,0.0004309609999836539,0.00042039500158352894,0.0004814950002582918,crm7
1369,0.0005436400001053699,0.0005255075000604847,0.0005858325001099729,crm7
1370,0.0005219630001374753,0.0005073799981801131,0.0005567475009229381,crm7
1371,0.0004685359998620697,0.000449774999924557,0.0005313350019605424,crm7
1372,0.0005969930001083413,0.00047577499954059026,0.0007549000001745299,crm7
1373,0.0005043739999746322,0.0004882900019765657,0.0005363125006624613,crm7
1374,0.0005131210000035935,0.0004989649997696688,0.0005368700019971584,crm7
1375,0.0005105040000853478,0.0004821899991839018,0.0007725749998826352,crm7
1376,0.0005078490002415492,0.0004950899991854385,0.0005355050004254735,crm7
1377,0.0005012329999590292,0.00048259000031976025,0.0005387224998230522,crm7
1378,0.000559335000179999,0.0004873475001659245,0.000803892499880021,crm7
1379,0.0004948270001477795,0.00045019000099273394,0.0005265199982204649,crm7
